Stn_Id,Stn_Name,CIMIS_Region,Date,Hour_(PST),Jul,ETo_(in),qc,Precip_(in),qc,Sol_Rad_(Ly/day),qc,Vap_Pres_(mBars),qc,Air_Temp_(F),qc,Rel_Hum (%),qc,Dew_Point_(F),qc,Wind_Speed_(mph),qc,Wind_Dir (0-360),qc,Soil_Temp_(F),qc
256,Lancaster,Los Angeles Basin,11/19/2019,2400,323,0.00,R,0.00, ,0, ,14.1, ,62.8,R,72,R,53.8,R,10.8, ,272, ,55.8, 
256,Lancaster,Los Angeles Basin,11/20/2019,0100,324,0.00,A,0.00, ,0, ,18.9,Q,,S,,Q,,Q,11.0, ,278, ,55.6, 
256,Lancaster,Los Angeles Basin,11/20/2019,0200,324,0.00,Y,0.00, ,0, ,15.2, ,59.8,Y,87,Y,55.8,Y,7.8, ,285, ,55.4, 
256,Lancaster,Los Angeles Basin,11/20/2019,0300,324,0.00,Y,0.00, ,0, ,14.5, ,59.3,Y,84,Y,54.4,Y,5.9, ,284, ,55.2, 
256,Lancaster,Los Angeles Basin,11/20/2019,0400,324,0.00,Y,0.00, ,0, ,12.7, ,55.5,Y,84,Y,50.9,Y,5.0, ,262, ,54.9, 
256,Lancaster,Los Angeles Basin,11/20/2019,0500,324,0.00,R,0.00, ,0, ,20.4, ,64.4,R,99,R,64.1,R,5.3, ,170, ,54.7, 
256,Lancaster,Los Angeles Basin,11/20/2019,0600,324,0.00,Y,0.00, ,0, ,14.0, ,55.2,Y,94,Y,53.5,Y,4.1, ,19, ,54.4, 
256,Lancaster,Los Angeles Basin,11/20/2019,0700,324,0.00,Y,0.00, ,18, ,14.1, ,57.9,Y,86,Y,53.7,Y,4.5, ,228, ,54.1, 
256,Lancaster,Los Angeles Basin,11/20/2019,0800,324,0.00,Y,0.02, ,201, ,12.4, ,56.5,Y,80,Y,50.3,Y,8.9, ,208, ,53.8, 
256,Lancaster,Los Angeles Basin,11/20/2019,0900,324,0.01, ,0.00, ,676, ,11.8, ,56.0, ,77, ,48.8, ,15.5, ,217, ,53.6, 
256,Lancaster,Los Angeles Basin,11/20/2019,1000,324,0.01, ,0.00, ,1020, ,11.2, ,59.7, ,64, ,47.6, ,15.7, ,210, ,53.4, 
256,Lancaster,Los Angeles Basin,11/20/2019,1100,324,0.01, ,0.00, ,997, ,10.0, ,58.9, ,59, ,44.6, ,12.8, ,204, ,53.2, 
256,Lancaster,Los Angeles Basin,11/20/2019,1200,324,0.01, ,0.00, ,1100, ,8.8, ,57.7, ,54, ,41.3, ,8.2, ,235, ,53.1, 
256,Lancaster,Los Angeles Basin,11/20/2019,1300,324,0.01, ,0.00, ,659, ,8.9, ,56.4, ,57, ,41.5, ,10.7, ,256, ,53.0, 
256,Lancaster,Los Angeles Basin,11/20/2019,1400,324,0.01, ,0.00, ,1020, ,8.2, ,56.5, ,53, ,39.5, ,11.9, ,247, ,53.1, 
256,Lancaster,Los Angeles Basin,11/20/2019,1500,324,0.01, ,0.00, ,741, ,8.0, ,55.1, ,54, ,38.7, ,10.7, ,239, ,53.3, 
256,Lancaster,Los Angeles Basin,11/20/2019,1600,324,0.00, ,0.00, ,267, ,8.3, ,54.5, ,57, ,39.8, ,8.5, ,272, ,53.7, 
256,Lancaster,Los Angeles Basin,11/20/2019,1700,324,0.00, ,0.00, ,26, ,11.1, ,57.3, ,69, ,47.2, ,6.3, ,261, ,54.0, 
256,Lancaster,Los Angeles Basin,11/20/2019,1800,324,0.00, ,0.00, ,0, ,11.7, ,56.5, ,75, ,48.6, ,4.3, ,244, ,54.2, 
256,Lancaster,Los Angeles Basin,11/20/2019,1900,324,0.00, ,0.00, ,0, ,10.5, ,53.3, ,76, ,45.9, ,4.8, ,262, ,54.1, 
256,Lancaster,Los Angeles Basin,11/20/2019,2000,324,0.00, ,0.00, ,0, ,11.4, ,53.3, ,82, ,48.1, ,5.0, ,275, ,54.0, 
256,Lancaster,Los Angeles Basin,11/20/2019,2100,324,0.00, ,0.00, ,0, ,11.9, ,51.5, ,92, ,49.2, ,7.0, ,212, ,53.8, 
256,Lancaster,Los Angeles Basin,11/20/2019,2200,324,0.00, ,0.00, ,0, ,11.4, ,50.0, ,93, ,48.1, ,6.1, ,187, ,53.6, 
256,Lancaster,Los Angeles Basin,11/20/2019,2300,324,0.00, ,0.00, ,0, ,11.1, ,48.9, ,94, ,47.4, ,6.4, ,183, ,53.4, 
256,Lancaster,Los Angeles Basin,11/20/2019,2400,324,0.00, ,0.00, ,0, ,11.0, ,48.2, ,95, ,46.9, ,3.8, ,152, ,53.2, 
256,Lancaster,Los Angeles Basin,11/21/2019,0100,325,0.00, ,0.00, ,0, ,11.1, ,48.5, ,96, ,47.4, ,2.4, ,140, ,53.0, 
256,Lancaster,Los Angeles Basin,11/21/2019,0200,325,0.00, ,0.00, ,0, ,11.7, ,49.0, ,99, ,48.7, ,2.9, ,140, ,52.7, 
256,Lancaster,Los Angeles Basin,11/21/2019,0300,325,0.00, ,0.00, ,0, ,11.1, ,46.9, ,100, ,46.9, ,3.7, ,149, ,52.4, 
256,Lancaster,Los Angeles Basin,11/21/2019,0400,325,0.00, ,0.00, ,0, ,11.4, ,47.3, ,100, ,47.3, ,3.0, ,84, ,52.1, 
256,Lancaster,Los Angeles Basin,11/21/2019,0500,325,0.00, ,0.00, ,0, ,10.2, ,44.9, ,100, ,44.9, ,2.8, ,178, ,51.8, 
256,Lancaster,Los Angeles Basin,11/21/2019,0600,325,0.00,R,0.00, ,0, ,11.5,R,46.8, ,100,R,46.8,R,2.0, ,133, ,51.4, 
256,Lancaster,Los Angeles Basin,11/21/2019,0700,325,0.00, ,0.00, ,30, ,5.8, ,31.5, ,96, ,30.5, ,3.6, ,150, ,51.1, 
256,Lancaster,Los Angeles Basin,11/21/2019,0800,325,0.00, ,0.00, ,297, ,7.3, ,37.0, ,98, ,36.4, ,1.3, ,167, ,50.7, 
256,Lancaster,Los Angeles Basin,11/21/2019,0900,325,0.00, ,0.00, ,648, ,9.1, ,43.9, ,93, ,42.0, ,3.1, ,28, ,50.3, 
256,Lancaster,Los Angeles Basin,11/21/2019,1000,325,0.01, ,0.00, ,939, ,12.1, ,52.7, ,90, ,49.7, ,3.0, ,38, ,50.0, 
256,Lancaster,Los Angeles Basin,11/21/2019,1100,325,0.01, ,0.00, ,1202, ,18.1, ,63.8, ,90, ,60.7, ,3.4, ,313, ,49.8, 
256,Lancaster,Los Angeles Basin,11/21/2019,1200,325,0.01, ,0.00, ,1298, ,14.6, ,62.2, ,76, ,54.7, ,3.2, ,279, ,49.8, 
256,Lancaster,Los Angeles Basin,11/21/2019,1300,325,0.01, ,0.00, ,1243, ,16.3, ,67.5, ,71, ,57.7, ,3.6, ,294, ,50.0, 
256,Lancaster,Los Angeles Basin,11/21/2019,1400,325,0.01, ,0.00, ,1058, ,15.5, ,69.1, ,64, ,56.3, ,3.3, ,321, ,50.4, 
256,Lancaster,Los Angeles Basin,11/21/2019,1500,325,0.01, ,0.00, ,785, ,11.8, ,66.5, ,53, ,48.9, ,2.7, ,317, ,51.1, 
256,Lancaster,Los Angeles Basin,11/21/2019,1600,325,0.00, ,0.00, ,411, ,9.7, ,63.4, ,49, ,43.9, ,2.5, ,304, ,52.0, 
256,Lancaster,Los Angeles Basin,11/21/2019,1700,325,0.00, ,0.00, ,75, ,8.9, ,59.3, ,52, ,41.6, ,1.9, ,276, ,52.9, 
256,Lancaster,Los Angeles Basin,11/21/2019,1800,325,0.00, ,0.00, ,0, ,10.7, ,60.1, ,61, ,46.4, ,2.8, ,187, ,53.5, 
256,Lancaster,Los Angeles Basin,11/21/2019,1900,325,0.00, ,0.00, ,0, ,8.6, ,51.1, ,67, ,40.5, ,3.4, ,161, ,53.9, 
256,Lancaster,Los Angeles Basin,11/21/2019,2000,325,0.00, ,0.00, ,0, ,11.5, ,53.7, ,82, ,48.3, ,3.9, ,159, ,53.9, 
256,Lancaster,Los Angeles Basin,11/21/2019,2100,325,0.00, ,0.00, ,0, ,12.6, ,53.3, ,91, ,50.6, ,3.4, ,147, ,53.7, 
256,Lancaster,Los Angeles Basin,11/21/2019,2200,325,0.00, ,0.00, ,0, ,11.4, ,49.6, ,94, ,48.0, ,4.3, ,151, ,53.4, 
256,Lancaster,Los Angeles Basin,11/21/2019,2300,325,0.00, ,0.00, ,0, ,11.5, ,49.5, ,96, ,48.3, ,4.1, ,155, ,53.0, 
256,Lancaster,Los Angeles Basin,11/21/2019,2400,325,0.00, ,0.00, ,0, ,10.0, ,45.3, ,98, ,44.7, ,2.8, ,140, ,52.6, 
256,Lancaster,Los Angeles Basin,11/22/2019,0100,326,0.00, ,0.00, ,0, ,7.8, ,40.1, ,93, ,38.3, ,2.6, ,191, ,52.2, 
256,Lancaster,Los Angeles Basin,11/22/2019,0200,326,0.00, ,0.00, ,0, ,7.4, ,38.4, ,94, ,36.8, ,2.2, ,140, ,51.8, 
256,Lancaster,Los Angeles Basin,11/22/2019,0300,326,0.00, ,0.00, ,0, ,6.3, ,34.3, ,94, ,32.6, ,2.6, ,133, ,51.4, 
256,Lancaster,Los Angeles Basin,11/22/2019,0400,326,0.00, ,0.00, ,0, ,6.4, ,34.6, ,95, ,33.2, ,3.3, ,87, ,51.0, 
256,Lancaster,Los Angeles Basin,11/22/2019,0500,326,0.00, ,0.00, ,0, ,6.7, ,35.6, ,96, ,34.4, ,5.1, ,127, ,50.6, 
256,Lancaster,Los Angeles Basin,11/22/2019,0600,326,0.00, ,0.00, ,0, ,6.2, ,33.7, ,95, ,32.3, ,3.4, ,136, ,50.1, 
256,Lancaster,Los Angeles Basin,11/22/2019,0700,326,0.00, ,0.00, ,24, ,6.6, ,35.2, ,96, ,34.1, ,3.3, ,137, ,49.7, 
256,Lancaster,Los Angeles Basin,11/22/2019,0800,326,0.00, ,0.00, ,269, ,7.0, ,37.0, ,94, ,35.5, ,2.1, ,284, ,49.4, 
256,Lancaster,Los Angeles Basin,11/22/2019,0900,326,0.00, ,0.00, ,613, ,8.3, ,42.1, ,91, ,39.7, ,1.7, ,242, ,49.0, 
256,Lancaster,Los Angeles Basin,11/22/2019,1000,326,0.01, ,0.00, ,945, ,13.8, ,57.9, ,84, ,53.2, ,2.0, ,200, ,48.7, 
256,Lancaster,Los Angeles Basin,11/22/2019,1100,326,0.01, ,0.00, ,1172, ,15.3, ,62.5, ,79, ,55.9, ,2.7, ,319, ,48.5, 
256,Lancaster,Los Angeles Basin,11/22/2019,1200,326,0.01, ,0.00, ,1273, ,9.5, ,58.2, ,57, ,43.1, ,3.9, ,39, ,48.5, 
256,Lancaster,Los Angeles Basin,11/22/2019,1300,326,0.01, ,0.00, ,1048, ,12.0, ,65.5, ,56, ,49.3, ,6.3, ,39, ,48.7, 
256,Lancaster,Los Angeles Basin,11/22/2019,1400,326,0.01, ,0.00, ,1068, ,14.8, ,72.6, ,54, ,55.1, ,6.8, ,56, ,49.2, 
256,Lancaster,Los Angeles Basin,11/22/2019,1500,326,0.01, ,0.00, ,779, ,15.1, ,74.6, ,52, ,55.6, ,5.8, ,31, ,49.9, 
256,Lancaster,Los Angeles Basin,11/22/2019,1600,326,0.01, ,0.00, ,411, ,11.1, ,68.9, ,46, ,47.4, ,8.0, ,36, ,50.8, 
256,Lancaster,Los Angeles Basin,11/22/2019,1700,326,0.00, ,0.00, ,71, ,11.0, ,63.3, ,55, ,46.9, ,5.8, ,43, ,51.7, 
256,Lancaster,Los Angeles Basin,11/22/2019,1800,326,0.00,Y,0.00, ,0, ,17.8, ,71.5,Y,68,Y,60.2,Y,3.7, ,55, ,52.4, 
256,Lancaster,Los Angeles Basin,11/22/2019,1900,326,0.00, ,0.00, ,0, ,9.9, ,55.6, ,66, ,44.3, ,3.3, ,55, ,52.7, 
256,Lancaster,Los Angeles Basin,11/22/2019,2000,326,0.00, ,0.00, ,0, ,7.6, ,50.0, ,62, ,37.5, ,3.3, ,119, ,52.8, 
256,Lancaster,Los Angeles Basin,11/22/2019,2100,326,0.00, ,0.00, ,0, ,8.3, ,49.9, ,68, ,39.7, ,3.4, ,130, ,52.7, 
256,Lancaster,Los Angeles Basin,11/22/2019,2200,326,0.00, ,0.00, ,0, ,8.3, ,48.1, ,72, ,39.6, ,3.7, ,70, ,52.4, 
256,Lancaster,Los Angeles Basin,11/22/2019,2300,326,0.00, ,0.00, ,0, ,7.7, ,45.5, ,74, ,37.6, ,3.3, ,24, ,52.1, 
256,Lancaster,Los Angeles Basin,11/22/2019,2400,326,0.00, ,0.00, ,0, ,7.9, ,43.5, ,82, ,38.3, ,4.7, ,41, ,51.7, 
256,Lancaster,Los Angeles Basin,11/23/2019,0100,327,0.00, ,0.00, ,0, ,8.7, ,45.0, ,86, ,40.9, ,4.8, ,52, ,51.4, 
256,Lancaster,Los Angeles Basin,11/23/2019,0200,327,0.00, ,0.00, ,0, ,12.0, ,51.8, ,91, ,49.3, ,3.8, ,98, ,51.0, 
256,Lancaster,Los Angeles Basin,11/23/2019,0300,327,0.00, ,0.00, ,0, ,11.6, ,49.9, ,95, ,48.5, ,4.0, ,146, ,50.6, 
256,Lancaster,Los Angeles Basin,11/23/2019,0400,327,0.00, ,0.00, ,0, ,9.5, ,46.3, ,89, ,43.3, ,4.1, ,152, ,50.3, 
256,Lancaster,Los Angeles Basin,11/23/2019,0500,327,0.00, ,0.00, ,0, ,8.0, ,41.9, ,89, ,38.9, ,3.6, ,127, ,49.9, 
256,Lancaster,Los Angeles Basin,11/23/2019,0600,327,0.00, ,0.00, ,0, ,7.5, ,39.3, ,92, ,37.1, ,3.0, ,88, ,49.5, 
256,Lancaster,Los Angeles Basin,11/23/2019,0700,327,0.00, ,0.00, ,27, ,9.9, ,43.6, ,100, ,43.6, ,3.0, ,222, ,49.2, 
256,Lancaster,Los Angeles Basin,11/23/2019,0800,327,0.00, ,0.00, ,282, ,7.9, ,40.7, ,92, ,38.5, ,2.2, ,208, ,48.8, 
256,Lancaster,Los Angeles Basin,11/23/2019,0900,327,0.00, ,0.00, ,647, ,10.2, ,50.3, ,82, ,45.2, ,2.7, ,121, ,48.5, 
256,Lancaster,Los Angeles Basin,11/23/2019,1000,327,0.01, ,0.00, ,970, ,16.5, ,66.0, ,75, ,58.0, ,4.1, ,34, ,48.1, 
256,Lancaster,Los Angeles Basin,11/23/2019,1100,327,0.01, ,0.00, ,1180, ,14.4, ,68.1, ,61, ,54.3, ,5.8, ,55, ,48.0, 
256,Lancaster,Los Angeles Basin,11/23/2019,1200,327,0.02, ,0.00, ,1279, ,16.4, ,75.6, ,54, ,58.0, ,12.1, ,63, ,48.0, 
256,Lancaster,Los Angeles Basin,11/23/2019,1300,327,0.02, ,0.00, ,1221, ,13.3, ,75.5, ,44, ,52.2, ,13.2, ,69, ,48.3, 
256,Lancaster,Los Angeles Basin,11/23/2019,1400,327,0.02,Y,0.00, ,1071, ,17.6, ,82.4,Y,47,Y,59.9,Y,12.8, ,65, ,48.8, 
256,Lancaster,Los Angeles Basin,11/23/2019,1500,327,0.01,R,0.00, ,781, ,26.0, ,93.0,R,49,R,71.1,R,11.4, ,73, ,49.6, 
256,Lancaster,Los Angeles Basin,11/23/2019,1600,327,0.01,Y,0.00, ,414, ,19.0, ,79.7,Y,55,Y,62.0,Y,9.7, ,90, ,50.5, 
256,Lancaster,Los Angeles Basin,11/23/2019,1700,327,0.00, ,0.00, ,74, ,9.4, ,64.9, ,45, ,43.0, ,6.7, ,99, ,51.3, 
256,Lancaster,Los Angeles Basin,11/23/2019,1800,327,0.00, ,0.00, ,0, ,11.1, ,60.5, ,62, ,47.4, ,4.7, ,106, ,52.0, 
256,Lancaster,Los Angeles Basin,11/23/2019,1900,327,0.00, ,0.00, ,0, ,8.3, ,52.5, ,61, ,39.6, ,4.0, ,84, ,52.3, 
256,Lancaster,Los Angeles Basin,11/23/2019,2000,327,0.00, ,0.00, ,0, ,7.9, ,50.3, ,64, ,38.6, ,4.1, ,117, ,52.4, 
256,Lancaster,Los Angeles Basin,11/23/2019,2100,327,0.00, ,0.00, ,0, ,7.3, ,47.6, ,65, ,36.4, ,4.1, ,142, ,52.3, 
256,Lancaster,Los Angeles Basin,11/23/2019,2200,327,0.00, ,0.00, ,0, ,9.0, ,51.6, ,69, ,41.8, ,2.7, ,71, ,52.0, 
256,Lancaster,Los Angeles Basin,11/23/2019,2300,327,0.00, ,0.00, ,0, ,7.7, ,50.4, ,62, ,37.7, ,2.5, ,159, ,51.7, 
256,Lancaster,Los Angeles Basin,11/23/2019,2400,327,0.00, ,0.00, ,0, ,6.7, ,47.6, ,59, ,34.2, ,3.7, ,146, ,51.3, 
256,Lancaster,Los Angeles Basin,11/24/2019,0100,328,0.00, ,0.00, ,0, ,6.0, ,41.6, ,67, ,31.6, ,3.3, ,198, ,50.9, 
256,Lancaster,Los Angeles Basin,11/24/2019,0200,328,0.00, ,0.00, ,0, ,7.9, ,43.1, ,83, ,38.3, ,3.4, ,223, ,50.5, 
256,Lancaster,Los Angeles Basin,11/24/2019,0300,328,0.00, ,0.00, ,0, ,7.0, ,40.6, ,82, ,35.5, ,3.7, ,171, ,50.1, 
256,Lancaster,Los Angeles Basin,11/24/2019,0400,328,0.00, ,0.00, ,0, ,5.8, ,35.6, ,82, ,30.5, ,3.5, ,154, ,49.6, 
256,Lancaster,Los Angeles Basin,11/24/2019,0500,328,0.00, ,0.00, ,0, ,4.6, ,30.3, ,80, ,24.9, ,3.7, ,162, ,49.2, 
256,Lancaster,Los Angeles Basin,11/24/2019,0600,328,0.00, ,0.00, ,0, ,4.9, ,30.9, ,84, ,26.8, ,2.8, ,152, ,48.7, 
256,Lancaster,Los Angeles Basin,11/24/2019,0700,328,0.00, ,0.00, ,26, ,4.5, ,28.6, ,84, ,24.4, ,2.7, ,175, ,48.3, 
256,Lancaster,Los Angeles Basin,11/24/2019,0800,328,0.00, ,0.00, ,283, ,5.0, ,31.7, ,83, ,27.1, ,2.4, ,201, ,47.9, 
256,Lancaster,Los Angeles Basin,11/24/2019,0900,328,0.00, ,0.00, ,657, ,5.9, ,39.9, ,70, ,31.1, ,2.5, ,222, ,47.5, 
256,Lancaster,Los Angeles Basin,11/24/2019,1000,328,0.01, ,0.00, ,988, ,6.4, ,48.2, ,56, ,33.3, ,2.5, ,204, ,47.1, 
256,Lancaster,Los Angeles Basin,11/24/2019,1100,328,0.01, ,0.00, ,1212, ,9.9, ,62.3, ,52, ,44.4, ,2.2, ,157, ,46.9, 
256,Lancaster,Los Angeles Basin,11/24/2019,1200,328,0.01, ,0.00, ,1311, ,11.5, ,69.0, ,48, ,48.3, ,3.2, ,357, ,46.9, 
256,Lancaster,Los Angeles Basin,11/24/2019,1300,328,0.02, ,0.00, ,1272, ,14.6, ,77.6, ,45, ,54.7, ,4.7, ,360, ,47.1, 
256,Lancaster,Los Angeles Basin,11/24/2019,1400,328,0.01,Y,0.00, ,1103, ,12.7, ,80.1,Y,36,Y,50.9,Y,4.0, ,27, ,47.7, 
256,Lancaster,Los Angeles Basin,11/24/2019,1500,328,0.01,Y,0.00, ,799, ,11.9, ,80.4,Y,34,Y,49.1,Y,3.6, ,18, ,48.6, 
256,Lancaster,Los Angeles Basin,11/24/2019,1600,328,0.00, ,0.00, ,433, ,6.8, ,69.1, ,28, ,34.7, ,2.3, ,78, ,49.6, 
256,Lancaster,Los Angeles Basin,11/24/2019,1700,328,0.00, ,0.00, ,84, ,8.4, ,69.1, ,35, ,40.2, ,2.4, ,10, ,50.7, 
256,Lancaster,Los Angeles Basin,11/24/2019,1800,328,0.00, ,0.00, ,0, ,7.3, ,61.5, ,39, ,36.6, ,2.1, ,178, ,51.6, 
256,Lancaster,Los Angeles Basin,11/24/2019,1900,328,0.00, ,0.00, ,0, ,5.6, ,51.7, ,43, ,29.9, ,4.1, ,167, ,52.0, 
256,Lancaster,Los Angeles Basin,11/24/2019,2000,328,0.00, ,0.00, ,0, ,6.1, ,44.7, ,61, ,31.9, ,4.6, ,206, ,52.1, 
256,Lancaster,Los Angeles Basin,11/24/2019,2100,328,0.00, ,0.00, ,0, ,7.8, ,47.2, ,70, ,38.1, ,4.9, ,185, ,51.9, 
256,Lancaster,Los Angeles Basin,11/24/2019,2200,328,0.00, ,0.00, ,0, ,6.3, ,41.8, ,70, ,32.8, ,4.9, ,149, ,51.6, 
256,Lancaster,Los Angeles Basin,11/24/2019,2300,328,0.00, ,0.00, ,0, ,6.3, ,42.9, ,67, ,32.7, ,5.2, ,162, ,51.2, 
256,Lancaster,Los Angeles Basin,11/24/2019,2400,328,0.00, ,0.00, ,0, ,5.7, ,39.2, ,70, ,30.3, ,3.2, ,167, ,50.8, 
256,Lancaster,Los Angeles Basin,11/25/2019,0100,329,0.00, ,0.00, ,0, ,6.1, ,39.2, ,75, ,31.9, ,4.6, ,190, ,50.3, 
256,Lancaster,Los Angeles Basin,11/25/2019,0200,329,0.00, ,0.00, ,0, ,6.5, ,40.3, ,77, ,33.7, ,6.0, ,160, ,49.9, 
256,Lancaster,Los Angeles Basin,11/25/2019,0300,329,0.00, ,0.00, ,0, ,6.0, ,38.9, ,75, ,31.6, ,5.3, ,175, ,49.4, 
256,Lancaster,Los Angeles Basin,11/25/2019,0400,329,0.00, ,0.00, ,0, ,5.5, ,38.6, ,68, ,29.2, ,5.8, ,170, ,49.0, 
256,Lancaster,Los Angeles Basin,11/25/2019,0500,329,0.00, ,0.00, ,0, ,5.0, ,37.2, ,66, ,27.0, ,5.2, ,170, ,48.6, 
256,Lancaster,Los Angeles Basin,11/25/2019,0600,329,0.00, ,0.00, ,0, ,4.8, ,38.1, ,62, ,26.1, ,4.4, ,180, ,48.1, 
256,Lancaster,Los Angeles Basin,11/25/2019,0700,329,0.00,R,0.00, ,24, ,11.1, ,59.0,R,65,R,47.3,R,5.7, ,293, ,47.8, 
256,Lancaster,Los Angeles Basin,11/25/2019,0800,329,0.01,R,0.00, ,283, ,12.7, ,67.6,R,55,R,50.8,R,10.9, ,264, ,47.4, 
256,Lancaster,Los Angeles Basin,11/25/2019,0900,329,0.01,Y,0.00, ,653, ,10.1, ,68.5,Y,43,Y,44.9,Y,10.3, ,289, ,47.2, 
256,Lancaster,Los Angeles Basin,11/25/2019,1000,329,0.01,A,0.00, ,966, ,12.6,Q,,S,,Q,,Q,17.9, ,253, ,47.1, 
256,Lancaster,Los Angeles Basin,11/25/2019,1100,329,0.03,R,0.00, ,1226, ,8.6, ,79.9,R,25,R,40.7,R,21.1, ,253, ,47.2, 
256,Lancaster,Los Angeles Basin,11/25/2019,1200,329,0.03,Y,0.00, ,1253, ,6.6, ,76.9,Y,21,Y,33.9,Y,20.9, ,261, ,47.6, 
256,Lancaster,Los Angeles Basin,11/25/2019,1300,329,0.02, ,0.00, ,1086, ,6.6, ,67.7, ,28, ,33.9, ,23.9, ,256, ,48.2, 
256,Lancaster,Los Angeles Basin,11/25/2019,1400,329,0.02, ,0.00, ,976, ,5.7, ,65.9, ,26, ,30.4, ,27.0, ,304, ,49.0, 
256,Lancaster,Los Angeles Basin,11/25/2019,1500,329,0.02, ,0.00, ,777, ,6.8, ,65.4, ,32, ,34.6, ,29.2, ,317, ,49.8, 
256,Lancaster,Los Angeles Basin,11/25/2019,1600,329,0.01, ,0.00, ,409, ,9.3, ,68.5, ,39, ,42.7, ,23.2, ,312, ,50.6, 
256,Lancaster,Los Angeles Basin,11/25/2019,1700,329,0.00, ,0.00, ,87, ,8.6, ,67.0, ,38, ,40.7, ,11.7, ,268, ,51.3, 
256,Lancaster,Los Angeles Basin,11/25/2019,1800,329,0.01, ,0.00, ,0, ,5.8, ,62.7, ,30, ,30.6, ,16.8, ,290, ,51.8, 
256,Lancaster,Los Angeles Basin,11/25/2019,1900,329,0.00, ,0.00, ,0, ,7.8, ,59.6, ,45, ,38.0, ,9.3, ,222, ,52.0, 
256,Lancaster,Los Angeles Basin,11/25/2019,2000,329,0.00, ,0.00, ,0, ,8.1, ,56.8, ,51, ,39.0, ,3.2, ,201, ,52.1, 
256,Lancaster,Los Angeles Basin,11/25/2019,2100,329,0.00, ,0.00, ,0, ,6.4, ,47.8, ,57, ,33.3, ,4.1, ,185, ,51.9, 
256,Lancaster,Los Angeles Basin,11/25/2019,2200,329,0.00, ,0.00, ,0, ,6.0, ,52.6, ,44, ,31.4, ,8.0, ,6, ,51.7, 
256,Lancaster,Los Angeles Basin,11/25/2019,2300,329,0.00, ,0.00, ,0, ,4.8, ,52.0, ,37, ,26.3, ,18.2, ,6, ,51.4, 
256,Lancaster,Los Angeles Basin,11/25/2019,2400,329,0.00, ,0.00, ,0, ,5.0, ,50.9, ,39, ,26.9, ,11.3, ,35, ,51.1, 
256,Lancaster,Los Angeles Basin,11/26/2019,0100,330,0.00, ,0.00, ,0, ,4.8, ,51.1, ,37, ,26.0, ,14.2, ,32, ,50.8, 
256,Lancaster,Los Angeles Basin,11/26/2019,0200,330,0.00, ,0.00, ,0, ,4.9, ,43.7, ,50, ,26.5, ,6.4, ,93, ,50.5, 
256,Lancaster,Los Angeles Basin,11/26/2019,0300,330,0.00, ,0.00, ,0, ,5.4, ,44.8, ,53, ,28.8, ,5.1, ,79, ,50.3, 
256,Lancaster,Los Angeles Basin,11/26/2019,0400,330,0.00, ,0.00, ,0, ,5.0, ,42.1, ,55, ,27.2, ,5.0, ,57, ,50.0, 
256,Lancaster,Los Angeles Basin,11/26/2019,0500,330,0.00, ,0.00, ,0, ,5.0, ,37.9, ,65, ,27.3, ,3.1, ,225, ,49.7, 
256,Lancaster,Los Angeles Basin,11/26/2019,0600,330,0.00,R,0.00, ,0, ,17.9,R,57.2,R,100,R,57.2,R,4.3, ,202, ,49.4, 
256,Lancaster,Los Angeles Basin,11/26/2019,0700,330,0.00, ,0.00, ,18, ,3.7, ,28.4, ,70, ,19.9, ,3.9, ,159, ,49.0, 
256,Lancaster,Los Angeles Basin,11/26/2019,0800,330,0.00, ,0.00, ,255, ,4.5, ,33.7, ,68, ,24.4, ,4.2, ,168, ,48.5, 
256,Lancaster,Los Angeles Basin,11/26/2019,0900,330,0.00, ,0.00, ,631, ,4.5, ,42.2, ,50, ,24.8, ,2.4, ,156, ,48.1, 
256,Lancaster,Los Angeles Basin,11/26/2019,1000,330,0.01, ,0.00, ,956, ,4.4, ,47.0, ,40, ,24.1, ,5.0, ,42, ,47.7, 
256,Lancaster,Los Angeles Basin,11/26/2019,1100,330,0.01, ,0.00, ,1180, ,4.0, ,51.2, ,31, ,21.7, ,8.7, ,56, ,47.5, 
256,Lancaster,Los Angeles Basin,11/26/2019,1200,330,0.01, ,0.00, ,1224, ,4.1, ,55.1, ,28, ,22.6, ,9.1, ,42, ,47.4, 
256,Lancaster,Los Angeles Basin,11/26/2019,1300,330,0.01, ,0.00, ,1224, ,5.4, ,61.2, ,29, ,29.1, ,7.2, ,54, ,47.6, 
256,Lancaster,Los Angeles Basin,11/26/2019,1400,330,0.01, ,0.00, ,956, ,4.0, ,58.5, ,24, ,22.0, ,4.3, ,91, ,48.0, 
256,Lancaster,Los Angeles Basin,11/26/2019,1500,330,0.00, ,0.00, ,485, ,3.5, ,55.8, ,23, ,18.9, ,2.8, ,126, ,48.6, 
256,Lancaster,Los Angeles Basin,11/26/2019,1600,330,0.00, ,0.00, ,234, ,3.4, ,54.9, ,23, ,17.8, ,2.9, ,220, ,49.4, 
256,Lancaster,Los Angeles Basin,11/26/2019,1700,330,0.00, ,0.00, ,30, ,2.9, ,51.2, ,23, ,14.6, ,2.2, ,257, ,50.0, 
256,Lancaster,Los Angeles Basin,11/26/2019,1800,330,0.00, ,0.00, ,0, ,2.8, ,47.3, ,25, ,13.1, ,2.8, ,252, ,50.4, 
